order_id,customer_id,product,city,amount,quantity,order_date
2667,537,Laptop,Makassar,13653.31,4,2026-03-18
2668,842,Laptop,Makassar,16914.94,4,2026-02-09
2669,73,Webcam,Surabaya,1100.19,1,2026-04-08
2670,859,Keyboard,Jakarta,1014.97,4,2026-05-30
2671,173,Webcam,Medan,1006.77,2,2026-05-14
2672,106,Laptop,Makassar,19516.81,3,2026-03-03
2673,891,Webcam,Medan,1069.37,4,2026-04-18
2674,59,Webcam,Jakarta,1092.13,3,2026-03-12
2675,927,Keyboard,Makassar,627.48,3,2026-04-02
2676,86,Laptop,Jakarta,16557.15,4,2026-03-04
2677,600,Monitor,Bandung,4364.34,3,2026-01-27
2678,800,Webcam,Medan,848.54,5,2026-04-07
2679,622,Headset,Medan,371.57,1,2026-06-01
2680,859,Webcam,Jakarta,860.5,1,2026-03-03
2681,370,Headset,Makassar,1017.11,4,2026-01-11
2682,356,Webcam,Medan,1081.79,5,2026-05-14
2683,39,Monitor,Medan,4676.27,1,2026-02-25
2684,581,Mouse,Jakarta,352.21,3,2026-01-26
2685,300,Monitor,Jakarta,4916.23,3,2026-04-02
2686,839,Webcam,Surabaya,681.9,2,2026-03-12
2687,457,Laptop,Surabaya,13498.45,3,2026-02-11
2688,215,Headset,Makassar,1402.09,4,2026-03-31
2689,800,Mouse,Medan,442.66,3,2026-04-01
2690,632,Headset,Bandung,838.11,3,2026-01-26
2691,937,Webcam,Jakarta,911.56,3,2026-06-09
2692,510,Webcam,Bandung,1005.25,2,2026-03-09
2693,877,Webcam,Medan,680.48,4,2026-04-03
2694,773,Mouse,Bandung,229.1,1,2026-02-18
2695,596,Keyboard,Makassar,1110.3,5,2026-03-17
2696,775,Headset,Makassar,602.44,5,2026-06-28
2697,78,Mouse,Jakarta,136.22,5,2026-06-19
2698,415,Keyboard,Bandung,1130.65,5,2026-04-01
2699,407,Mouse,Medan,141.45,3,2026-06-07
2700,584,Laptop,Surabaya,19993.27,4,2026-01-11
2701,252,Headset,Bandung,1434.79,3,2026-01-07
2702,507,Mouse,Bandung,198.14,2,2026-04-23
2703,664,Mouse,Bandung,104.97,2,2026-01-06
2704,879,Headset,Medan,1724.48,4,2026-05-23
2705,565,Headset,Bandung,1000.95,5,2026-05-29
2706,410,Webcam,Makassar,1110.88,4,2026-03-08
2707,724,Keyboard,Surabaya,760.71,3,2026-03-02
2708,328,Headset,Surabaya,430.97,2,2026-03-24
2709,881,Webcam,Bandung,1036.45,5,2026-02-02
2710,99,Headset,Medan,1210.11,1,2026-06-04
2711,234,Webcam,Surabaya,974.05,5,2026-02-27
2712,477,Keyboard,Makassar,1287.6,4,2026-06-08
2713,449,Monitor,Makassar,3744.74,2,2026-01-06
2714,574,Monitor,Makassar,4601.11,3,2026-05-03
2715,889,Webcam,Bandung,451.02,3,2026-01-17
2716,978,Webcam,Surabaya,855.8,1,2026-06-03
2717,503,Monitor,Bandung,5944.83,2,2026-06-19
2718,463,Keyboard,Makassar,1106.37,3,2026-03-26
2719,239,Headset,Makassar,1908.66,2,2026-05-19
2720,698,Headset,Surabaya,1766.65,5,2026-01-14
2721,730,Keyboard,Makassar,355.59,1,2026-06-07
2722,66,Headset,Medan,1541.65,2,2026-03-05
2723,616,Mouse,Bandung,111.8,4,2026-01-31
2724,340,Laptop,Jakarta,19353.77,5,2026-06-29
2725,972,Webcam,Medan,1043.93,4,2026-06-28
2726,486,Mouse,Surabaya,173.2,3,2026-04-01
2727,182,Webcam,Medan,1103.25,4,2026-01-24
2728,189,Keyboard,Medan,460.79,3,2026-06-15
2729,649,Laptop,Surabaya,13420.73,1,2026-05-15
2730,264,Laptop,Makassar,8730.81,5,2026-01-16
2731,700,Keyboard,Jakarta,419.07,5,2026-01-04
2732,5,Keyboard,Medan,598.14,5,2026-05-25
2733,384,Laptop,Bandung,10261.79,5,2026-05-08
2734,187,Headset,Bandung,1958.82,1,2026-06-24
2735,935,Mouse,Makassar,249.67,2,2026-04-23
2736,724,Mouse,Makassar,159.54,4,2026-01-08
2737,638,Laptop,Makassar,18658.8,1,2026-03-21
2738,958,Keyboard,Jakarta,653.77,2,2026-06-01
2739,531,Mouse,Jakarta,299.06,5,2026-02-09
2740,628,Keyboard,Medan,1407.19,5,2026-04-10
2741,803,Monitor,Jakarta,4674.82,1,2026-03-28
2742,253,Keyboard,Bandung,511.29,4,2026-02-18
2743,814,Monitor,Jakarta,3433.29,4,2026-06-18
2744,725,Headset,Jakarta,1741.22,1,2026-06-19
2745,671,Keyboard,Makassar,931.9,5,2026-05-14
2746,404,Headset,Bandung,780.35,2,2026-04-25
2747,782,Mouse,Surabaya,477.7,4,2026-04-14
2748,446,Monitor,Jakarta,3961.86,4,2026-01-27
2749,330,Headset,Medan,1336.43,3,2026-05-08
2750,806,Keyboard,Jakarta,885.82,1,2026-02-18
2751,970,Laptop,Surabaya,18705.11,5,2026-05-19
2752,178,Webcam,Surabaya,991.41,5,2026-01-08
2753,49,Keyboard,Medan,444.71,5,2026-01-14
2754,844,Webcam,Medan,990.83,5,2026-02-15
2755,521,Keyboard,Jakarta,1383.86,1,2026-04-28
2756,973,Mouse,Bandung,384.96,1,2026-02-22
2757,508,Mouse,Makassar,356.17,1,2026-01-12
2758,945,Monitor,Bandung,5601.28,1,2026-03-16
2759,5,Mouse,Surabaya,493.76,4,2026-02-28
2760,381,Monitor,Jakarta,2623.72,5,2026-03-05
2761,637,Webcam,Surabaya,1105.56,4,2026-06-24
2762,585,Webcam,Surabaya,563.9,3,2026-04-15
2763,707,Laptop,Medan,17882.66,4,2026-03-13
2764,863,Mouse,Medan,201.37,1,2026-06-10
2765,710,Monitor,Jakarta,4784.01,4,2026-02-02
2766,679,Webcam,Bandung,456.42,1,2026-01-30
2767,163,Monitor,Jakarta,2733.43,3,2026-02-12
2768,967,Webcam,Surabaya,1164.25,4,2026-03-14
2769,550,Keyboard,Surabaya,1312.16,3,2026-01-28
2770,780,Laptop,Medan,17874.53,2,2026-01-23
2771,569,Monitor,Bandung,2508.46,1,2026-05-01
2772,491,Laptop,Jakarta,10743.74,4,2026-02-17
2773,86,Webcam,Jakarta,593.4,5,2026-04-05
2774,449,Webcam,Bandung,753.62,1,2026-06-19
2775,957,Headset,Bandung,1606.53,3,2026-01-12
2776,583,Laptop,Bandung,12096.17,3,2026-02-14
2777,359,Monitor,Bandung,5606.25,1,2026-04-11
2778,390,Mouse,Surabaya,302.24,2,2026-02-17
2779,643,Mouse,Surabaya,363.2,4,2026-01-07
2780,893,Monitor,Jakarta,5373.69,5,2026-05-16
2781,295,Headset,Bandung,543.72,3,2026-01-15
2782,115,Webcam,Jakarta,727.94,5,2026-01-05
2783,634,Webcam,Bandung,979.26,3,2026-04-05
2784,40,Mouse,Jakarta,373.73,1,2026-04-08
2785,4,Headset,Jakarta,1683.3,5,2026-01-31
2786,878,Mouse,Jakarta,325.46,1,2026-01-06
2787,665,Monitor,Makassar,4579.16,3,2026-06-25
2788,631,Monitor,Medan,5640.96,2,2026-06-24
2789,503,Headset,Surabaya,886.75,4,2026-05-03
2790,942,Mouse,Medan,314.58,3,2026-02-27
2791,148,Keyboard,Bandung,1451.95,4,2026-03-07
2792,904,Mouse,Surabaya,396.0,4,2026-03-18
2793,148,Laptop,Medan,12924.46,5,2026-02-28
2794,412,Mouse,Surabaya,183.24,4,2026-04-18
2795,905,Monitor,Medan,4933.8,4,2026-04-10
2796,475,Keyboard,Surabaya,623.81,4,2026-02-04
2797,741,Headset,Bandung,718.21,2,2026-05-26
2798,200,Webcam,Makassar,690.73,4,2026-05-21
2799,884,Monitor,Surabaya,4576.0,2,2026-04-11
2800,145,Monitor,Jakarta,4171.31,4,2026-03-18
2801,927,Headset,Medan,386.51,2,2026-03-28
2802,565,Mouse,Medan,474.85,4,2026-02-16
2803,966,Monitor,Jakarta,4775.88,4,2026-05-26
2804,684,Mouse,Surabaya,493.45,5,2026-02-09
2805,657,Monitor,Makassar,5127.44,2,2026-02-08
2806,422,Keyboard,Medan,519.41,2,2026-05-05
2807,324,Headset,Makassar,1202.0,1,2026-06-23
2808,100,Laptop,Jakarta,8257.59,1,2026-03-26
2809,874,Laptop,Surabaya,19178.75,3,2026-02-21
2810,762,Mouse,Bandung,223.02,1,2026-04-03
2811,639,Keyboard,Makassar,1375.87,4,2026-05-02
2812,347,Webcam,Bandung,631.79,1,2026-05-24
2813,164,Mouse,Bandung,266.07,5,2026-06-08
2814,420,Mouse,Makassar,320.93,4,2026-06-29
2815,288,Webcam,Bandung,1180.9,2,2026-04-24
2816,100,Laptop,Bandung,18562.78,4,2026-04-08
2817,489,Mouse,Jakarta,334.47,3,2026-04-23
2818,599,Headset,Bandung,1060.47,1,2026-05-06
2819,970,Webcam,Makassar,675.06,3,2026-01-22
2820,908,Keyboard,Jakarta,430.41,5,2026-03-18
2821,694,Monitor,Bandung,2443.89,2,2026-06-12
2822,329,Keyboard,Jakarta,661.13,4,2026-01-05
2823,637,Headset,Medan,1985.89,3,2026-03-06
2824,197,Headset,Surabaya,1969.46,1,2026-05-06
2825,327,Mouse,Jakarta,359.76,3,2026-03-09
2826,460,Monitor,Surabaya,2161.82,4,2026-06-18
2827,83,Keyboard,Makassar,240.79,5,2026-01-03
2828,753,Headset,Jakarta,814.61,2,2026-05-01
2829,390,Monitor,Jakarta,4781.15,3,2026-06-28
2830,385,Keyboard,Surabaya,1244.09,4,2026-04-15
2831,725,Keyboard,Bandung,1425.78,3,2026-05-22
2832,198,Monitor,Surabaya,3066.69,4,2026-06-21
2833,87,Webcam,Surabaya,1089.18,1,2026-01-06
2834,831,Mouse,Jakarta,197.18,2,2026-04-06
2835,67,Mouse,Makassar,420.58,1,2026-01-20
2836,10,Webcam,Jakarta,989.2,3,2026-06-08
2837,73,Mouse,Makassar,350.45,4,2026-06-11
2838,895,Keyboard,Jakarta,996.33,1,2026-06-30
2839,143,Mouse,Jakarta,174.23,1,2026-01-01
2840,444,Webcam,Bandung,568.18,1,2026-04-10
2841,329,Webcam,Makassar,554.11,2,2026-05-07
2842,620,Webcam,Bandung,775.37,5,2026-01-16
2843,454,Mouse,Makassar,102.53,2,2026-02-20
2844,270,Mouse,Makassar,330.17,2,2026-06-29
2845,127,Webcam,Jakarta,550.56,3,2026-02-28
2846,167,Monitor,Makassar,3186.88,4,2026-05-10
2847,656,Keyboard,Bandung,754.48,3,2026-03-03
2848,544,Laptop,Surabaya,11377.39,2,2026-01-17
2849,64,Laptop,Medan,12130.68,1,2026-06-08
2850,774,Monitor,Jakarta,4696.14,4,2026-01-04
2851,763,Webcam,Jakarta,654.72,3,2026-06-28
2852,698,Headset,Jakarta,1267.64,3,2026-04-26
2853,367,Webcam,Medan,696.35,3,2026-05-06
2854,321,Headset,Bandung,687.79,2,2026-01-11
2855,708,Keyboard,Medan,804.43,4,2026-03-25
2856,946,Monitor,Medan,5474.73,4,2026-04-26
2857,157,Mouse,Medan,267.84,1,2026-02-05
2858,808,Keyboard,Medan,1486.69,2,2026-04-13
2859,375,Laptop,Medan,17496.5,2,2026-02-08
2860,608,Mouse,Bandung,137.94,4,2026-05-01
2861,154,Keyboard,Surabaya,457.08,4,2026-04-11
2862,163,Keyboard,Makassar,560.97,2,2026-05-05
2863,622,Webcam,Medan,746.28,2,2026-05-05
2864,993,Webcam,Jakarta,682.7,1,2026-01-18
2865,976,Keyboard,Medan,990.16,2,2026-03-02
2866,532,Monitor,Bandung,3665.38,1,2026-03-20
2867,647,Mouse,Surabaya,352.18,5,2026-04-20
2868,627,Laptop,Makassar,9553.14,3,2026-03-29
2869,743,Keyboard,Bandung,680.44,4,2026-01-17
2870,19,Monitor,Surabaya,3668.0,2,2026-03-25
2871,705,Mouse,Surabaya,353.55,4,2026-03-13
2872,569,Keyboard,Makassar,1231.96,2,2026-02-02
2873,989,Keyboard,Makassar,1462.48,2,2026-06-01
2874,625,Mouse,Bandung,295.44,4,2026-01-05
2875,321,Headset,Jakarta,953.04,2,2026-06-09
2876,330,Laptop,Makassar,13891.29,5,2026-03-10
2877,69,Monitor,Medan,5109.73,3,2026-02-06
2878,373,Laptop,Medan,10959.03,1,2026-03-25
2879,365,Headset,Medan,1255.19,3,2026-03-23
2880,497,Keyboard,Makassar,1348.18,2,2026-06-15
2881,193,Headset,Makassar,504.62,1,2026-02-19
2882,537,Headset,Surabaya,721.98,4,2026-04-19
2883,718,Laptop,Surabaya,11131.85,2,2026-03-17
2884,26,Laptop,Medan,8944.52,4,2026-02-07
2885,458,Webcam,Medan,844.21,5,2026-04-24
2886,777,Keyboard,Jakarta,1417.97,4,2026-03-12
2887,203,Webcam,Makassar,762.67,2,2026-05-31
2888,132,Keyboard,Jakarta,361.09,3,2026-05-22
2889,489,Keyboard,Bandung,609.85,4,2026-05-21
2890,27,Webcam,Medan,917.06,4,2026-02-15
2891,335,Headset,Jakarta,1394.16,3,2026-05-25
2892,775,Headset,Jakarta,1801.54,1,2026-02-03
2893,509,Laptop,Jakarta,9678.94,1,2026-05-14
2894,168,Webcam,Bandung,473.49,3,2026-04-02
2895,347,Laptop,Medan,12122.88,1,2026-05-07
2896,411,Headset,Jakarta,1191.95,4,2026-06-27
2897,159,Headset,Jakarta,1684.42,4,2026-02-10
2898,119,Keyboard,Bandung,511.04,5,2026-01-07
2899,54,Webcam,Bandung,782.95,1,2026-02-26
2900,777,Mouse,Bandung,481.77,2,2026-05-09
2901,328,Keyboard,Medan,1182.75,4,2026-01-05
2902,523,Keyboard,Medan,230.57,4,2026-05-21
2903,70,Laptop,Bandung,15076.02,2,2026-02-28
2904,597,Monitor,Jakarta,3397.53,1,2026-05-29
2905,903,Keyboard,Makassar,1368.15,2,2026-04-12
2906,218,Mouse,Makassar,102.94,5,2026-03-14
2907,273,Headset,Surabaya,1168.5,2,2026-02-21
2908,773,Headset,Surabaya,868.63,3,2026-03-08
2909,403,Laptop,Surabaya,13419.8,4,2026-06-04
2910,991,Webcam,Makassar,1016.01,2,2026-02-17
2911,116,Laptop,Medan,17655.63,2,2026-02-21
2912,778,Headset,Surabaya,1715.98,2,2026-06-01
2913,838,Keyboard,Surabaya,802.91,2,2026-05-26
2914,912,Keyboard,Bandung,864.43,3,2026-01-04
2915,222,Mouse,Surabaya,182.54,4,2026-03-25
2916,469,Monitor,Makassar,5015.43,4,2026-05-03
2917,575,Headset,Surabaya,1651.51,2,2026-01-20
2918,632,Laptop,Jakarta,18232.18,5,2026-01-13
2919,878,Laptop,Surabaya,19161.91,3,2026-04-24
2920,391,Webcam,Makassar,1168.97,1,2026-01-14
2921,377,Mouse,Bandung,488.38,3,2026-01-20
2922,287,Monitor,Jakarta,3189.88,1,2026-01-31
2923,310,Mouse,Surabaya,282.77,2,2026-01-31
2924,942,Webcam,Jakarta,1104.23,4,2026-02-14
2925,15,Laptop,Jakarta,16697.71,4,2026-05-29
2926,712,Headset,Surabaya,759.11,5,2026-05-03
2927,65,Webcam,Bandung,572.38,4,2026-06-23
2928,387,Laptop,Jakarta,13969.08,4,2026-04-16
2929,180,Laptop,Makassar,18768.9,1,2026-03-13
2930,727,Keyboard,Medan,463.51,3,2026-01-07
2931,688,Keyboard,Bandung,505.26,4,2026-01-01
2932,666,Laptop,Makassar,18024.71,4,2026-05-24
2933,975,Webcam,Medan,1033.57,1,2026-03-15
2934,373,Laptop,Makassar,12407.57,4,2026-05-20
2935,168,Keyboard,Surabaya,1144.06,5,2026-02-07
2936,329,Webcam,Surabaya,725.6,5,2026-04-13
2937,382,Monitor,Surabaya,5069.25,2,2026-06-22
2938,770,Monitor,Makassar,3631.3,4,2026-01-23
2939,617,Keyboard,Bandung,632.65,3,2026-06-15
2940,478,Monitor,Makassar,5447.2,2,2026-01-11
2941,352,Headset,Bandung,1317.95,5,2026-06-11
2942,852,Webcam,Bandung,1080.88,5,2026-02-05
2943,836,Mouse,Medan,132.7,4,2026-01-29
2944,514,Headset,Jakarta,1183.27,5,2026-01-02
2945,261,Headset,Bandung,1557.51,3,2026-05-06
2946,120,Keyboard,Surabaya,912.99,4,2026-05-14
2947,673,Monitor,Bandung,4308.08,4,2026-06-26
2948,770,Laptop,Bandung,15685.63,4,2026-02-09
2949,855,Webcam,Bandung,972.96,5,2026-01-28
2950,508,Mouse,Jakarta,377.97,3,2026-03-03
2951,774,Monitor,Surabaya,5300.93,5,2026-06-13
2952,99,Mouse,Jakarta,106.49,3,2026-01-31
2953,213,Mouse,Jakarta,126.81,4,2026-01-31
2954,433,Keyboard,Medan,213.74,5,2026-03-18
2955,352,Monitor,Surabaya,2833.79,4,2026-06-08
2956,604,Monitor,Makassar,4373.34,4,2026-01-09
2957,512,Keyboard,Surabaya,240.35,4,2026-04-09
2958,771,Headset,Jakarta,1018.59,5,2026-06-08
2959,902,Keyboard,Medan,1493.03,4,2026-01-10
2960,986,Monitor,Jakarta,3899.49,5,2026-01-24
2961,85,Mouse,Jakarta,281.87,3,2026-03-03
2962,619,Monitor,Jakarta,3291.49,5,2026-06-30
2963,876,Monitor,Bandung,4454.87,1,2026-01-03
2964,701,Mouse,Makassar,445.09,1,2026-05-10
2965,456,Laptop,Makassar,10174.8,3,2026-06-28
2966,579,Monitor,Makassar,4614.81,1,2026-03-06
2967,600,Laptop,Makassar,13893.19,4,2026-03-17
2968,875,Mouse,Jakarta,216.11,3,2026-04-20
2969,113,Webcam,Bandung,1174.85,1,2026-02-20
2970,494,Monitor,Bandung,2022.77,2,2026-04-07
2971,45,Keyboard,Bandung,490.45,5,2026-05-07
2972,235,Webcam,Medan,1046.73,1,2026-01-26
2973,169,Mouse,Bandung,396.14,5,2026-05-25
2974,25,Monitor,Medan,3466.7,4,2026-01-06
2975,726,Headset,Surabaya,1379.21,1,2026-04-18
2976,486,Laptop,Surabaya,13235.49,4,2026-01-18
2977,67,Laptop,Surabaya,18533.37,3,2026-05-02
2978,411,Headset,Bandung,1841.25,2,2026-01-31
2979,25,Mouse,Jakarta,328.17,2,2026-04-25
2980,676,Headset,Surabaya,1247.53,4,2026-01-18
2981,995,Webcam,Bandung,865.7,1,2026-05-24
2982,41,Mouse,Bandung,158.95,2,2026-06-29
2983,401,Laptop,Surabaya,8719.93,1,2026-01-29
2984,538,Webcam,Surabaya,868.46,1,2026-03-19
2985,902,Mouse,Surabaya,468.29,4,2026-02-24
2986,194,Webcam,Medan,782.62,2,2026-01-26
2987,177,Monitor,Makassar,4533.59,5,2026-01-19
2988,150,Webcam,Bandung,1086.28,2,2026-01-18
2989,490,Headset,Jakarta,1262.47,2,2026-06-10
2990,772,Monitor,Surabaya,5750.43,3,2026-04-15
2991,62,Monitor,Jakarta,5482.67,4,2026-01-08
2992,198,Webcam,Surabaya,712.62,5,2026-02-27
2993,767,Mouse,Medan,345.96,5,2026-04-15
2994,662,Webcam,Bandung,593.07,5,2026-03-15
2995,510,Laptop,Medan,15197.86,4,2026-01-17
2996,576,Laptop,Bandung,17275.02,1,2026-04-05
2997,285,Monitor,Surabaya,3858.03,3,2026-03-19
2998,857,Headset,Makassar,856.05,3,2026-05-01
2999,524,Monitor,Medan,5029.67,5,2026-06-27
3000,574,Webcam,Makassar,879.47,5,2026-02-05
3001,481,Keyboard,Jakarta,1098.85,3,2026-05-17
3002,530,Headset,Jakarta,727.71,3,2026-03-11
3003,896,Keyboard,Makassar,867.57,3,2026-03-24
3004,929,Mouse,Makassar,176.51,3,2026-02-19
3005,846,Keyboard,Makassar,1078.93,3,2026-03-09
3006,613,Monitor,Bandung,5073.26,2,2026-06-26
3007,303,Mouse,Surabaya,385.05,5,2026-03-24
3008,210,Monitor,Makassar,4080.45,1,2026-03-16
3009,654,Mouse,Bandung,339.25,3,2026-02-16
3010,909,Webcam,Medan,700.0,4,2026-05-04
3011,735,Keyboard,Makassar,796.8,3,2026-02-07
3012,261,Headset,Jakarta,729.31,4,2026-05-21
3013,403,Laptop,Jakarta,10267.14,3,2026-05-07
3014,466,Headset,Makassar,1695.97,5,2026-05-26
3015,431,Mouse,Surabaya,120.4,4,2026-06-10
3016,502,Headset,Jakarta,1109.83,4,2026-03-22
3017,123,Mouse,Bandung,149.17,1,2026-01-11
3018,868,Laptop,Surabaya,9289.54,5,2026-03-10
3019,131,Laptop,Medan,10458.71,5,2026-01-16
3020,11,Laptop,Surabaya,19722.04,3,2026-03-14
3021,441,Mouse,Bandung,188.18,5,2026-05-27
3022,770,Keyboard,Makassar,659.62,2,2026-02-08
3023,24,Headset,Makassar,838.42,2,2026-02-13
3024,826,Monitor,Bandung,4166.85,1,2026-02-11
3025,94,Headset,Makassar,1963.74,3,2026-05-05
3026,128,Laptop,Bandung,18144.59,2,2026-03-03
3027,471,Headset,Bandung,1816.2,2,2026-03-13
3028,110,Laptop,Bandung,16053.94,4,2026-05-29
3029,882,Headset,Medan,1058.48,2,2026-01-26
3030,868,Laptop,Medan,16549.1,4,2026-02-08
3031,757,Monitor,Makassar,5002.78,1,2026-05-19
3032,784,Keyboard,Bandung,1346.35,4,2026-04-22
3033,809,Headset,Surabaya,847.54,4,2026-05-10
3034,631,Monitor,Medan,4426.22,3,2026-02-06
3035,721,Laptop,Makassar,18043.28,4,2026-02-13
3036,807,Monitor,Bandung,2871.71,3,2026-04-14
3037,281,Mouse,Surabaya,459.38,4,2026-06-03
3038,899,Monitor,Jakarta,4745.97,5,2026-03-04
3039,661,Webcam,Jakarta,761.8,1,2026-04-10
3040,586,Keyboard,Surabaya,695.26,4,2026-04-22
3041,742,Monitor,Medan,2357.84,3,2026-03-31
3042,235,Keyboard,Surabaya,1385.08,3,2026-05-03
3043,162,Mouse,Bandung,441.46,5,2026-06-03
3044,544,Mouse,Jakarta,491.66,3,2026-01-13
3045,779,Mouse,Jakarta,382.84,2,2026-01-24
3046,631,Webcam,Makassar,440.05,1,2026-05-15
3047,955,Keyboard,Medan,393.74,2,2026-04-22
3048,286,Mouse,Bandung,263.79,2,2026-05-14
3049,69,Mouse,Jakarta,348.38,5,2026-06-17
3050,802,Webcam,Bandung,630.59,4,2026-04-19
3051,917,Mouse,Bandung,106.87,2,2026-06-04
3052,730,Laptop,Jakarta,17274.04,3,2026-02-15
3053,547,Laptop,Medan,14641.26,3,2026-02-15
3054,157,Headset,Bandung,717.6,1,2026-03-25
3055,876,Mouse,Surabaya,305.3,1,2026-05-09
3056,517,Laptop,Medan,9619.39,1,2026-05-01
3057,160,Mouse,Bandung,444.68,3,2026-05-27
3058,802,Keyboard,Medan,519.53,2,2026-01-29
3059,731,Mouse,Bandung,356.05,1,2026-01-18
3060,387,Mouse,Jakarta,214.88,5,2026-05-06
3061,694,Monitor,Makassar,4165.88,4,2026-05-15
3062,478,Webcam,Makassar,683.15,5,2026-05-28
3063,736,Webcam,Medan,1001.31,5,2026-04-15
3064,171,Headset,Medan,514.61,1,2026-02-22
3065,76,Headset,Surabaya,1731.31,1,2026-06-04
3066,926,Monitor,Medan,3503.78,3,2026-01-07
3067,323,Monitor,Bandung,5001.25,2,2026-04-22
3068,794,Webcam,Bandung,759.95,5,2026-02-05
3069,665,Keyboard,Medan,517.84,1,2026-02-28
3070,926,Monitor,Surabaya,3947.1,4,2026-04-30
3071,381,Mouse,Medan,152.17,1,2026-03-04
3072,971,Mouse,Jakarta,218.17,1,2026-03-31
3073,477,Monitor,Medan,2312.49,3,2026-04-01
3074,841,Headset,Makassar,1111.08,4,2026-01-18
3075,361,Keyboard,Bandung,603.44,5,2026-02-12
3076,12,Laptop,Bandung,16932.05,5,2026-03-11
3077,62,Laptop,Makassar,10624.33,5,2026-04-06
3078,25,Monitor,Medan,3336.16,5,2026-04-28
3079,356,Headset,Surabaya,784.38,1,2026-05-13
3080,600,Laptop,Medan,17101.91,4,2026-05-12
3081,38,Webcam,Makassar,982.93,5,2026-05-10
3082,69,Mouse,Medan,232.06,4,2026-06-12
3083,274,Mouse,Bandung,404.84,2,2026-01-24
3084,632,Monitor,Surabaya,3577.6,1,2026-01-12
3085,311,Laptop,Bandung,10333.92,5,2026-02-19
3086,428,Mouse,Medan,318.82,3,2026-02-23
3087,1,Laptop,Bandung,18306.09,3,2026-05-04
3088,806,Laptop,Bandung,13619.68,2,2026-06-22
3089,506,Laptop,Jakarta,16033.01,3,2026-06-07
3090,746,Keyboard,Medan,1442.37,3,2026-05-28
3091,572,Headset,Surabaya,1373.59,3,2026-05-15
3092,160,Webcam,Makassar,816.04,3,2026-06-02
3093,797,Mouse,Bandung,425.97,4,2026-05-04
3094,279,Keyboard,Makassar,590.74,4,2026-01-14
3095,975,Headset,Surabaya,1662.85,3,2026-01-28
3096,844,Mouse,Makassar,189.45,2,2026-03-05
3097,476,Mouse,Jakarta,378.95,5,2026-04-03
3098,423,Webcam,Medan,735.43,3,2026-03-18
3099,84,Mouse,Bandung,349.22,1,2026-03-22
3100,949,Laptop,Medan,12871.1,4,2026-02-09
3101,425,Monitor,Jakarta,3335.14,3,2026-01-31
3102,316,Mouse,Medan,451.64,4,2026-04-12
3103,603,Mouse,Medan,272.04,2,2026-03-15
3104,250,Headset,Bandung,871.39,5,2026-03-25
3105,608,Monitor,Jakarta,2402.64,1,2026-01-03
3106,154,Headset,Medan,1137.5,1,2026-06-28
3107,664,Mouse,Jakarta,100.83,2,2026-01-09
3108,137,Keyboard,Surabaya,1082.36,3,2026-06-20
3109,586,Laptop,Jakarta,9982.66,3,2026-03-26
3110,103,Laptop,Makassar,8988.15,1,2026-06-07
3111,1,Mouse,Bandung,458.82,4,2026-01-28
3112,274,Headset,Surabaya,1346.24,5,2026-01-19
3113,852,Headset,Surabaya,535.65,4,2026-06-05
3114,873,Keyboard,Bandung,1036.5,5,2026-01-25
3115,509,Headset,Bandung,1471.35,1,2026-04-11
3116,873,Keyboard,Bandung,1103.38,4,2026-04-02
3117,975,Headset,Surabaya,799.21,4,2026-04-18
3118,827,Mouse,Surabaya,366.5,2,2026-03-03
3119,473,Mouse,Bandung,114.72,1,2026-05-31
3120,897,Laptop,Bandung,9292.09,4,2026-02-02
3121,153,Webcam,Jakarta,625.98,3,2026-06-26
3122,328,Headset,Bandung,1521.69,4,2026-04-15
3123,126,Webcam,Makassar,983.5,3,2026-02-23
3124,918,Monitor,Jakarta,3456.84,4,2026-02-19
3125,354,Laptop,Jakarta,8376.55,3,2026-04-10
3126,192,Monitor,Medan,4633.32,4,2026-03-24
3127,461,Mouse,Surabaya,398.11,4,2026-06-18
3128,323,Headset,Bandung,312.65,2,2026-03-06
3129,426,Laptop,Medan,18506.25,3,2026-02-07
3130,44,Mouse,Bandung,305.11,4,2026-03-13
3131,930,Mouse,Bandung,267.15,1,2026-06-11
3132,370,Webcam,Surabaya,1040.17,3,2026-03-28
3133,3,Laptop,Medan,17258.82,5,2026-02-21
3134,217,Mouse,Surabaya,372.14,5,2026-03-12
3135,544,Monitor,Makassar,5974.52,5,2026-06-06
3136,202,Monitor,Jakarta,3819.81,5,2026-05-21
3137,298,Headset,Medan,375.67,3,2026-01-05
3138,418,Headset,Jakarta,1106.68,4,2026-04-29
3139,937,Headset,Makassar,692.61,3,2026-06-01
3140,229,Monitor,Surabaya,3201.13,1,2026-02-28
3141,685,Headset,Surabaya,971.18,1,2026-05-16
3142,235,Laptop,Bandung,19424.1,4,2026-03-03
3143,407,Laptop,Medan,8573.17,1,2026-03-12
3144,549,Headset,Medan,327.78,3,2026-06-03
3145,680,Laptop,Medan,19866.42,2,2026-05-17
3146,678,Headset,Surabaya,1625.45,2,2026-04-10
3147,575,Webcam,Surabaya,541.79,2,2026-01-04
3148,702,Monitor,Jakarta,3315.1,2,2026-05-03
3149,22,Laptop,Bandung,19172.98,3,2026-02-13
3150,674,Keyboard,Surabaya,740.25,4,2026-02-22
3151,747,Mouse,Surabaya,139.04,3,2026-03-21
3152,556,Webcam,Makassar,911.22,1,2026-02-09
